submission_id,QUD,RT,age,comments,condition,education,endTime,experiment_id,gender,id,languages,option1,optionLeft,optionRight,question,reaction_times,response,sentence,startDate,startTime,timeSpent,time_spent,trial_name,trial_number,type
2719,The judge asks:|The witness responds:,8434,63,Very confusing!,POLAR,Graduated High School,1629564247833,277,male,1,german,Next,NA,NA,Did you see at most ten of the bread slices on the kitchen counter?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_question,58,filler-oi
2719,,NA,63,Very confusing!,SUP,Graduated High School,1629564247833,277,male,1,german,Next,NA,NA,,388|345|322|439|327|291|216|201|206|201|182|196|202,Next,I | saw | at | most | ten | of | the | bread | slices | on | the | kitchen | counter.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,7392,fill_answer,58,filler-oi
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",5668,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,1,german,NA,not justifiable at all,strongly justifiable,The witness considers it possible that she saw ten of the bread slices on the kitchen counter.,NA,1,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_conclusion,58,filler-oi
2719,The judge asks:|The witness responds:,3249,63,Very confusing!,WHAT,Graduated High School,1629564247833,277,male,2,german,Next,NA,NA,What did you probably see flying in the air?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_question,59,filler-plau
2719,,NA,63,Very confusing!,COMP,Graduated High School,1629564247833,277,male,2,german,Next,NA,NA,,388|215|241|213|204|221|226|212|246|222|245|231|407,Next,I | only | saw | less | than | ten | of | the | balloons | flying | in | the | air.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,6925,fill_answer,59,filler-plau
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",3416,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,2,german,NA,not justifiable at all,strongly justifiable,The witness thinks that the number of the balloons flying in the air is comparably low.,NA,1,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_conclusion,59,filler-plau
2719,The judge asks:|The witness responds:,8472,63,Very confusing!,POLAR,Graduated High School,1629564247833,277,male,9,german,Next,NA,NA,Did you certainly see at most ten drug addicts at the party?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_question,60,filler-implau
2719,,NA,63,Very confusing!,SUP,Graduated High School,1629564247833,277,male,9,german,Next,NA,NA,,333|206|448|342|236|222|185|182|205|215,Next,I | saw | at | most | ten | drug | addicts | at | the | party.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,5390,fill_answer,60,filler-implau
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",3797,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,9,german,NA,not justifiable at all,strongly justifiable,The witness thinks the number of drug addicts she saw at the party is comparably high. ,NA,1,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_conclusion,60,filler-implau
2719,The judge asks:|The witness responds:,2349,63,Very confusing!,HOWMANY,Graduated High School,1629564247833,277,male,2,german,Next,NA,NA,How many of the pills did you find in the bag?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,question_view,31,main
2719,,NA,63,Very confusing!,COMP,Graduated High School,1629564247833,277,male,2,german,next,NA,NA,,375|226|222|201|498|226|191|195|181|182|167,next, I | found | less | than | ten | of | the | pills | in  | the | bag.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,5799,answer_view,31,main
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",4034,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,2,german,NA,not justifiable at all,strongly justifiable,The witness doesn’t know exactly how many of the pills she found in the bag.,NA,5,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,conclusion_view,31,main
2719,The judge asks:|The witness responds:,5029,63,Very confusing!,HOWMANY,Graduated High School,1629564247833,277,male,6,german,Next,NA,NA,How many of the shot glasses did you see on the kitchen counter?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,question_view,32,main
2719,,NA,63,Very confusing!,COMP,Graduated High School,1629564247833,277,male,6,german,next,NA,NA,,326|303|255|346|242|245|212|182|175|182|180|165|161,next,I | found | less | than | ten | of | the | shot | glasses | on | the | kitchen | counter.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,6915,answer_view,32,main
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",6380,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,6,german,NA,not justifiable at all,strongly justifiable,The witness doesn’t know exactly how many of the shot glasses she found on the kitchen counter.,NA,1,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,conclusion_view,32,main
2719,The judge asks:|The witness responds:,3831,63,Very confusing!,HOWMANY,Graduated High School,1629564247833,277,male,5,german,Next,NA,NA,How many of the bills did you see in the purse?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,question_view,33,main
2719,,NA,63,Very confusing!,COMP,Graduated High School,1629564247833,277,male,5,german,next,NA,NA,,316|221|266|323|217|180|196|181|182|186|182,next,I | saw | less | than | ten | of | the | bills | in  | the | purse.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,5049,answer_view,33,main
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",4764,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,5,german,NA,not justifiable at all,strongly justifiable,The witness doesn’t know exactly how many of the bills she saw in the purse.,NA,5,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,conclusion_view,33,main
2719,The judge asks:|The witness responds:,3181,63,Very confusing!,HOWMANY,Graduated High School,1629564247833,277,male,1,german,Next,NA,NA,How many of the coins did you find in the wallet?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,question_view,34,main
2719,,NA,63,Very confusing!,COMP,Graduated High School,1629564247833,277,male,1,german,next,NA,NA,,408|235|212|205|221|181|185|172|181|185|233,next,I | found | less | than | ten | of | the | coins | in | the | wallet.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,6931,answer_view,34,main
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",2729,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,1,german,NA,not justifiable at all,strongly justifiable,The witness doesn’t know exactly how many of the coins she found in the wallet.,NA,5,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,conclusion_view,34,main
2719,The judge asks:|The witness responds:,3736,63,Very confusing!,HOWMANY,Graduated High School,1629564247833,277,male,3,german,Next,NA,NA,How many of the shots did you hear coming from the school shooting?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,question_view,35,main
2719,,NA,63,Very confusing!,COMP,Graduated High School,1629564247833,277,male,3,german,next,NA,NA,,215|438|210|185|182|171|175|183|171|195|162|201|338,next, I | heard | less | than | ten | of | the | shots | coming | from | the | school | shooting.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,6782,answer_view,35,main
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",3596,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,3,german,NA,not justifiable at all,strongly justifiable,The witness doesn’t know exactly how many of the shots she heard coming from the school shooting.,NA,5,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,conclusion_view,35,main
2719,The judge asks:|The witness responds:,2202,63,Very confusing!,HOWMANY,Graduated High School,1629564247833,277,male,4,german,Next,NA,NA,How many of the robbers did you see in front of the bank?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,question_view,36,main
2719,,NA,63,Very confusing!,COMP,Graduated High School,1629564247833,277,male,4,german,next,NA,NA,,233|255|242|216|205|186|188|200|185|194|178|199|260,next,I | saw | less | than | ten | of | the | robbers | in | front | of | the | bank.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,6329,answer_view,36,main
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",2565,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,4,german,NA,not justifiable at all,strongly justifiable,The witness doesn’t know exactly how many of the robbers she saw in front of the bank.,NA,5,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,conclusion_view,36,main
2719,The judge asks:|The witness responds:,2803,63,Very confusing!,WHAT,Graduated High School,1629564247833,277,male,1,german,Next,NA,NA,What did you certainly see on the kitchen counter?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_question,61,filler-implau
2719,,NA,63,Very confusing!,COMP,Graduated High School,1629564247833,277,male,1,german,Next,NA,NA,,375|400|350|297|212|227|210|195|192|201|184|182|237,Next,I | saw | less | than | ten | of | the | bread | slices | on | the | kitchen | counter.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,6194,fill_answer,61,filler-implau
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",9632,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,1,german,NA,not justifiable at all,strongly justifiable,The witness thinks that the number of the bread slices is comparably high.,NA,1,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_conclusion,61,filler-implau
2719,The judge asks:|The witness responds:,2279,63,Very confusing!,DID,Graduated High School,1629564247833,277,male,6,german,Next,NA,NA,Did you see animals roaming in the forest?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_question,62,filler-ov
2719,,NA,63,Very confusing!,COMP,Graduated High School,1629564247833,277,male,6,german,Next,NA,NA,,373|436|379|295|203|546|287|314|305|377|363,Next,I | approximately | saw | less | than | ten | animals | roaming | in | the | forest.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,8130,fill_answer,62,filler-ov
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",8931,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,6,german,NA,not justifiable at all,strongly justifiable,The witness considers it possible that she heard nine animals roaming in the forest.,NA,5,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_conclusion,62,filler-ov
2719,The judge asks:|The witness responds:,3349,63,Very confusing!,POLAR,Graduated High School,1629564247833,277,male,2,german,Next,NA,NA,Did you see at most ten of the balloons flying in the air?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_question,63,filler-plau
2719,,NA,63,Very confusing!,SUP,Graduated High School,1629564247833,277,male,2,german,Next,NA,NA,,341|317|222|266|231|457|579|227|212|265|203|357|486,Next,I | saw | only | at | most | ten | of | the | balloons | flying | in | the | air.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,8243,fill_answer,63,filler-plau
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",2979,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,2,german,NA,not justifiable at all,strongly justifiable,The witness thinks the number of the balloons she saw in the air is comparably low.,NA,5,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_conclusion,63,filler-plau
2719,The judge asks:|The witness responds:,4817,63,Very confusing!,POLAR,Graduated High School,1629564247833,277,male,6,german,Next,NA,NA,Did you hear less than ten animals howling in the forest?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_question,64,filler-oi
2719,,NA,63,Very confusing!,COMP,Graduated High School,1629564247833,277,male,6,german,Next,NA,NA,,337|427|376|311|208|214|200|181|183|196,Next,I | heard | less | than | ten | animals | howling | in | the | forest.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,5517,fill_answer,64,filler-oi
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",4280,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,6,german,NA,not justifiable at all,strongly justifiable,The witness considers it possible that she heard eleven animals howling in the forest.,NA,1,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_conclusion,64,filler-oi
2719,The judge asks:|The witness responds:,2415,63,Very confusing!,HOWMANY,Graduated High School,1629564247833,277,male,6,german,Next,NA,NA,How many animals did you see roaming in the forest?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_question,65,filler-ov
2719,,NA,63,Very confusing!,COMP,Graduated High School,1629564247833,277,male,6,german,Next,NA,NA,,232|245|232|223|195|209|348|283|215|211|237,Next,I | only | saw | less | than | ten | animals | roaming | in | the | forest.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,5431,fill_answer,65,filler-ov
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",4867,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,6,german,NA,not justifiable at all,strongly justifiable,The witness considers it possible that she saw nine animals roaming in the forest.,NA,5,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_conclusion,65,filler-ov
2719,The judge asks:|The witness responds:,4685,63,Very confusing!,DID,Graduated High School,1629564247833,277,male,1,german,Next,NA,NA,Did you only see ten bread slices on the kitchen counter?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_question,66,filler-oi
2719,,NA,63,Very confusing!,SUP,Graduated High School,1629564247833,277,male,1,german,Next,NA,NA,,355|366|365|284|205|374|203|211|196|203|200|399,Next,I | probably | saw | at | most | ten | bread | slices | on | the | kitchen | counter.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,6127,fill_answer,66,filler-oi
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",5447,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,1,german,NA,not justifiable at all,strongly justifiable,The witness thinks that it is possible that she saw eleven bread slices on the kitchen counter.,NA,1,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_conclusion,66,filler-oi
2719,The judge asks:|The witness responds:,3930,63,Very confusing!,POLAR,Graduated High School,1629564247833,277,male,5,german,Next,NA,NA,Did you hear less than ten women shouting at this event?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_question,67,filler-implau
2719,,NA,63,Very confusing!,COMP,Graduated High School,1629564247833,277,male,5,german,Next,NA,NA,,394|343|367|285|244|872|367|232|222|205,Next,I | only | heard | less| than | ten | women | shouting | at | this | event.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,6679,fill_answer,67,filler-implau
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",4782,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,5,german,NA,not justifiable at all,strongly justifiable,The witness thinks the number of women she heard shouting at this event is comparably high.,NA,1,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_conclusion,67,filler-implau
2719,The judge asks:|The witness responds:,3548,63,Very confusing!,DID,Graduated High School,1629564247833,277,male,6,german,Next,NA,NA,Did you certainly see animals roaming in the forest?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_question,68,filler-plau
2719,,NA,63,Very confusing!,SUP,Graduated High School,1629564247833,277,male,6,german,Next,NA,NA,,346|466|437|444|527|278|212|406|296|345|374,Next,I | probably | saw | at | most | ten | animals | roaming | in | the | forest.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,6918,fill_answer,68,filler-plau
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",6627,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,6,german,NA,not justifiable at all,strongly justifiable,The witness thinks the number of animals she saw roaming in the forest is comparably low.,NA,5,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_conclusion,68,filler-plau
2719,The judge asks:|The witness responds:,2405,63,Very confusing!,DID,Graduated High School,1629564247833,277,male,3,german,Next,NA,NA,Did you find only ten corpses in the office?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_question,69,filler-oi
2719,,NA,63,Very confusing!,SUP,Graduated High School,1629564247833,277,male,3,german,Next,NA,NA,,223|262|348|307|657|252|297|221|260,Next,I | found | at | most | ten | corpses | in | the | office.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,6723,fill_answer,69,filler-oi
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",3584,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,3,german,NA,not justifiable at all,strongly justifiable,The witness considers it possible that she saw eleven corpses at the office.,NA,1,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_conclusion,69,filler-oi
2719,The judge asks:|The witness responds:,2996,63,Very confusing!,DID,Graduated High School,1629564247833,277,male,5,german,Next,NA,NA,Did you hear women shouting at this event?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_question,70,filler-plau
2719,,NA,63,Very confusing!,SUP,Graduated High School,1629564247833,277,male,5,german,Next,NA,NA,,231|388|507|608|335|311|254|193|201|232|429,Next,I | certainly | heard | at | most | ten | women | shouting | at | this | event.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,6430,fill_answer,70,filler-plau
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",5146,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,5,german,NA,not justifiable at all,strongly justifiable,The witness thinks the number of women she heard shouting at this event is comparably low.,NA,1,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_conclusion,70,filler-plau
2719,The judge asks:|The witness responds:,38371,63,Very confusing!,WHAT,Graduated High School,1629564247833,277,male,7,german,Next,NA,NA,What did you certainly find in the drawer?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_question,71,filler-oi
2719,,NA,63,Very confusing!,COMP,Graduated High School,1629564247833,277,male,7,german,Next,NA,NA,,617|458|362|356|347|322|229|219|276|262|336,Next,I | found | less | than | ten | of | the | lollipops | in | the | drawer.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,10829,fill_answer,71,filler-oi
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",2764,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,7,german,NA,not justifiable at all,strongly justifiable,The witness considers it possible that she found eleven of the lollipops in the drawer.,NA,1,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_conclusion,71,filler-oi
2719,The judge asks:|The witness responds:,2918,63,Very confusing!,DID,Graduated High School,1629564247833,277,male,4,german,Next,NA,NA,Did you find children while trying to escape the fire?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_question,72,filler-implau
2719,,NA,63,Very confusing!,SUP,Graduated High School,1629564247833,277,male,4,german,Next,NA,NA,,352|447|386|348|290|208|200|186|192|191|185|223,Next,I | found | at | most | ten | children | while | trying | to | escape | the | fire.,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,6859,fill_answer,72,filler-implau
2719,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",10610,63,Very confusing!,NA,Graduated High School,1629564247833,277,male,4,german,NA,not justifiable at all,strongly justifiable,The witness thinks the number of children they found trying to escape the fire is comparably high.,NA,1,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,fill_conclusion,72,filler-implau
2699,The judge asks:|The witness responds:,9880,25,,WHAT,Graduated College,1629454533774,277,male,3,German,Next,NA,NA,What did you hear coming from the school shooting?,NA,Next,NA,Fri Aug 20 2021 11:41:59 GMT+0200 (Mitteleuropäische Sommerzeit),1629452519497,33.571283333333334,NA,question_view,1,main
2699,,NA,25,,COMP,Graduated College,1629454533774,277,male,3,German,next,NA,NA,,436|391|542|338|354|422|295|362|362|352|381|405|464,next, I | heard | less | than | ten | of | the | shots | coming | from | the | school | shooting.,Fri Aug 20 2021 11:41:59 GMT+0200 (Mitteleuropäische Sommerzeit),1629452519497,33.571283333333334,9072,answer_view,1,main
2699,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",15550,25,,NA,Graduated College,1629454533774,277,male,3,German,NA,not justifiable at all,strongly justifiable,The witness doesn’t know exactly how many of the shots she heard coming from the school shooting.,NA,2,NA,Fri Aug 20 2021 11:41:59 GMT+0200 (Mitteleuropäische Sommerzeit),1629452519497,33.571283333333334,NA,conclusion_view,1,main
2699,The judge asks:|The witness responds:,5208,25,,WHAT,Graduated College,1629454533774,277,male,5,German,Next,NA,NA,What did you see in the purse?,NA,Next,NA,Fri Aug 20 2021 11:41:59 GMT+0200 (Mitteleuropäische Sommerzeit),1629452519497,33.571283333333334,NA,question_view,2,main
2699,,NA,25,,COMP,Graduated College,1629454533774,277,male,5,German,next,NA,NA,,301|262|251|368|437|353|279|457|574|404|475,next,I | saw | less | than | ten | of | the | bills | in  | the | purse.,Fri Aug 20 2021 11:41:59 GMT+0200 (Mitteleuropäische Sommerzeit),1629452519497,33.571283333333334,7296,answer_view,2,main
2699,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",6143,25,,NA,Graduated College,1629454533774,277,male,5,German,NA,not justifiable at all,strongly justifiable,The witness doesn’t know exactly how many of the bills she saw in the purse.,NA,2,NA,Fri Aug 20 2021 11:41:59 GMT+0200 (Mitteleuropäische Sommerzeit),1629452519497,33.571283333333334,NA,conclusion_view,2,main
2699,The judge asks:|The witness responds:,5359,25,,WHAT,Graduated College,1629454533774,277,male,4,German,Next,NA,NA,What did you see in front of the bank?,NA,Next,NA,Fri Aug 20 2021 11:41:59 GMT+0200 (Mitteleuropäische Sommerzeit),1629452519497,33.571283333333334,NA,question_view,3,main
2699,,NA,25,,COMP,Graduated College,1629454533774,277,male,4,German,next,NA,NA,,401|275|199|485|290|351|249|832|382|374|284|293|1223,next,I | saw | less | than | ten | of | the | robbers | in | front | of | the | bank.,Fri Aug 20 2021 11:41:59 GMT+0200 (Mitteleuropäische Sommerzeit),1629452519497,33.571283333333334,8239,answer_view,3,main
2699,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",4464,25,,NA,Graduated College,1629454533774,277,male,4,German,NA,not justifiable at all,strongly justifiable,The witness doesn’t know exactly how many of the robbers she saw in front of the bank.,NA,1,NA,Fri Aug 20 2021 11:41:59 GMT+0200 (Mitteleuropäische Sommerzeit),1629452519497,33.571283333333334,NA,conclusion_view,3,main
2699,The judge asks:|The witness responds:,4687,25,,WHAT,Graduated College,1629454533774,277,male,2,German,Next,NA,NA,What did you find in the bag?,NA,Next,NA,Fri Aug 20 2021 11:41:59 GMT+0200 (Mitteleuropäische Sommerzeit),1629452519497,33.571283333333334,NA,question_view,4,main
2699,,NA,25,,COMP,Graduated College,1629454533774,277,male,2,German,next,NA,NA,,284|272|312|263|536|428|393|374|346|285|455,next, I | found | less | than | ten | of | the | pills | in  | the | bag.,Fri Aug 20 2021 11:41:59 GMT+0200 (Mitteleuropäische Sommerzeit),1629452519497,33.571283333333334,6720,answer_view,4,main
2699,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",11464,25,,NA,Graduated College,1629454533774,277,male,2,German,NA,not justifiable at all,strongly justifiable,The witness doesn’t know exactly how many of the pills she found in the bag.,NA,4,NA,Fri Aug 20 2021 11:41:59 GMT+0200 (Mitteleuropäische Sommerzeit),1629452519497,33.571283333333334,NA,conclusion_view,4,main
2699,The judge asks:|The witness responds:,2143,25,,WHAT,Graduated College,1629454533774,277,male,1,German,Next,NA,NA,What did you find in the wallet?,NA,Next,NA,Fri Aug 20 2021 11:41:59 GMT+0200 (Mitteleuropäische Sommerzeit),1629452519497,33.571283333333334,NA,question_view,5,main
2699,,NA,25,,COMP,Graduated College,1629454533774,277,male,1,German,next,NA,NA,,341|302|313|237|283|299|322|579|252|342|309,next,I | found | less | than | ten | of | the | coins | in | the | wallet.,Fri Aug 20 2021 11:41:59 GMT+0200 (Mitteleuropäische Sommerzeit),1629452519497,33.571283333333334,6872,answer_view,5,main
2699,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",5167,25,,NA,Graduated College,1629454533774,277,male,1,German,NA,not justifiable at all,strongly justifiable,The witness doesn’t know exactly how many of the coins she found in the wallet.,NA,4,NA,Fri Aug 20 2021 11:41:59 GMT+0200 (Mitteleuropäische Sommerzeit),1629452519497,33.571283333333334,NA,conclusion_view,5,main
